property_id,lat,lng,addr_street,price,property_type,year,bedrooms,bathrooms,parking_space,distance_to_sc,shopping_center_id,train_station_id,distance_to_train_station,hospital_id,distance_to_hospital,distance_to_supermarket,supermarket_id,suburb,travel_min_to_CBD,transfer_flag
96409,-38.009071,145.277617,10 Tolmie Rise,5460000,house,2011,3,2,2,3282,SC_077,19885,1179,hospital_069,3666.656,1388.796,S_212,HALLAM,48,0
84355,-37.85205,145.006108,76 Pridham Street,20060000,house,2016,2,1,0,1074,SC_038,19947,811,hospital_132,362.113,377.031,S_115,PRAHRAN,21,0
29333,-37.762903,144.988597,122 Emmaline Street,10200000,house,2016,2,1,0,2594,SC_103,20015,948,hospital_144,1959.546,1991.149,S_105,NORTHCOTE,21,0
17188,-37.715151,144.95075,4 Knole Street,7189000,house,2010,3,1,1,1574,SC_030,19962,1091,hospital_084,3649.826,1528.372,S_004,HADFIELD,33,0
91178,-37.988174,145.04505,11 Hutchison Avenue,24990000,house,2012,4,2,2,3589,SC_079,19866,2231,hospital_055,1080.477,2026.657,S_011,BEAUMARIS,37,0
64412,-37.787339,145.259921,4 Chateau Close,11368000,house,2014,4,2,2,2793,SC_022,19878,2418,hospital_164,1929.106,1051.267,S_157,CROYDON,51,0
52501,-37.824183,145.003031,173 Coppin Street,16800000,house,2010,4,2,0,1604,SC_038,19906,590,hospital_122,386.713,1567.3,S_076,RICHMOND,13,0
89960,-37.95829773,145.0460358,13 Davie Avenue,10400000,house,2009,3,2,2,1002,SC_079,19872,1013,hospital_082,1214.682,1002.479,S_069,CHELTENHAM,40,0
55834,-37.849408,145.093863,6 Melton Avenue,18000000,house,2014,4,3,2,2564,SC_042,19849,1499,hospital_089,732.509,1554.986,S_112,CAMBERWELL,34,0
14194,-37.754455,144.913459,28 Violet Street,4600000,house,2010,3,1,2,2061,SC_082,20037,336,hospital_128,1124.915,964.054,S_197,ESSENDON,21,0
39323,-37.699715,145.068071,1 Walden Court,4400000,house,2011,3,1,1,4795,SC_062,19984,2029,hospital_041,944.507,1473.524,S_155,BUNDOORA,34,0
52255,-37.81581497,144.994812,128 Lennox Street,10720000,house,2007,3,1,0,2539,SC_068,19978,385,hospital_172,97.434,572.849,S_076,RICHMOND,7,0
42581,-37.737564,145.064297,76 Bellevue Avenue,8010000,house,2015,3,1,2,1726,SC_017,19936,527,hospital_066,1638.194,2023.942,S_100,ROSANNA,28,0
89797,-37.97436142,145.0699768,1/45 Oak Avenue,5770000,house,2009,3,1,2,2145,SC_003,19865,869,hospital_133,736.115,1066.531,S_011,CHELTENHAM,39,0
38899,-37.761194,145.040408,41 Robbins Street,21980000,house,2015,4,2,2,632,SC_001,19933,898,hospital_039,1090.191,660.088,S_219,IVANHOE,23,0
32804,-37.73895,145.011691,448-452 Plenty Road,9660000,house,2010,3,2,2,1086,SC_103,20012,1244,hospital_035,2226.683,999.028,S_084,PRESTON,27,0
55437,-37.837351,145.087664,29 Lockhart Street,20480000,house,2014,3,1,2,3505,SC_099,19894,1196,hospital_089,1969.757,1867.359,S_160,CAMBERWELL,31,0
74422,-37.89459,145.064752,1 Frogmore Road,16000000,house,2016,3,2,2,1125,SC_041,19919,496,hospital_159,2528.369,1122.306,S_015,CARNEGIE,30,0
19619,-37.67115021,144.8983765,199 Erinbank Crescent,3598000,house,2008,3,1,0,2156,SC_059,20030,2601,hospital_104,3080.625,2666.738,S_153,ATTWOOD,37,0
95480,-37.9028944,145.0475438,3/30 Walsh Street,7085000,house,2011,1,1,1,2067,SC_041,19941,883,hospital_159,2785.074,1634.179,S_107,ORMOND,36,0
73552,-37.859175,145.296505,32 Moroney  Street,5220000,house,2013,3,2,1,3479,SC_049,19869,1354,hospital_049,1567.33,1197.62,S_146,BORONIA,53,0
67485,-37.762579,145.363094,45 Old Gippsland Road,3762000,house,2010,3,1,2,5487,SC_084,19876,1831,hospital_113,926.115,1516.711,S_233,LILYDALE,46,0
16299,-37.70849991,144.9051971,104 Loongana Avenue,4810000,house,2008,4,1,1,2090,SC_010,20032,1386,hospital_184,3078.536,2013.322,S_198,GLENROY,33,0
21931,-37.736928,144.963733,13 Kaye Court,8380000,house,2016,4,1,1,1570,SC_030,19964,326,hospital_084,1673.797,462.376,S_172,COBURG,30,0
92147,-37.978726,145.064661,23 Teague Avenue,11245000,house,2014,3,2,2,2804,SC_003,19865,292,hospital_133,325.94,358.675,S_011,MENTONE,39,0
90337,-37.956169,145.060003,23 Keamy Avenue,7452000,house,2013,3,1,2,2203,SC_079,19866,1132,hospital_082,529.824,554.221,S_023,CHELTENHAM,37,0
13055,-37.70584488,144.7580872,38A Bungarim Wynd,5321000,house,2009,3,2,1,3079,SC_048,20000,1842,hospital_057,8008.406,1261.43,S_163,SYDENHAM,39,0
739,-37.809117,144.887822,27 Browning Street,9772000,house,2012,3,1,0,3250,SC_043,19996,657,hospital_056,1466.797,1366.442,S_201,SEDDON,16,0
9985,-37.79272842,144.9307861,117 Eastwood st,5880000,house,2008,2,1,0,1883,SC_011,20041,100,hospital_114,178.65,600.304,S_086,KENSINGTON,14,0
96340,-37.926215,145.042224,99 Patterson Road,17940000,house,2016,4,1,2,1287,SC_046,19938,758,hospital_110,868.776,610.041,S_107,BENTLEIGH,39,0
69857,-37.86181,145.103441,28 Vannam Drive,7875000,house,2014,3,1,2,1943,SC_042,19840,1444,hospital_089,1108.433,1157.732,S_112,ASHWOOD,28,0
70829,-37.88980103,145.0979004,53 Aikman Crescent,8060000,house,2009,4,1,2,1342,SC_042,19917,1439,hospital_166,1246.336,1519.401,S_026,CHADSTONE,34,0
88142,-37.938885,145.046922,2/3 Fiddes Street,10088000,house,2016,2,1,1,957,SC_046,19872,1036,hospital_110,1246.725,1139.52,S_069,MOORABBIN,40,0
34445,-37.695955,144.986928,26 Davidson Street,11560000,house,2014,4,2,3,4315,SC_103,20009,2740,hospital_139,2327.792,3090.161,S_030,RESERVOIR,33,0
37540,-37.629217,145.036086,51 Hayston Boulevard,3780000,house,2012,4,2,2,5870,SC_062,20005,2215,hospital_053,2986.092,3012.297,S_196,EPPING,43,0
28806,-37.80417633,144.9956513,130 Charles Street,10557000,house,2007,3,1,0,2797,SC_068,19976,214,hospital_042,1053.83,494.788,S_076,ABBOTSFORD,10,0
17875,-37.698267,144.925297,93 Paget Avenue,6936000,house,2012,3,2,2,3925,SC_082,20032,1065,hospital_104,4367.522,719.131,S_209,GLENROY,33,0
77332,-37.93139648,145.1781006,1 Laver Close,4752000,house,2008,3,2,2,2458,SC_073,19891,2856,hospital_124,3668.585,1230.778,S_067,MULGRAVE,46,0
63944,-37.79766846,145.2777557,22 Anzac Street,4905000,house,2008,3,1,1,607,SC_022,19878,377,hospital_164,2634.265,385.152,S_182,CROYDON,51,0
64158,-37.787967,145.277337,3 Douglas Parade,5760000,house,2012,3,1,3,1201,SC_022,19878,774,hospital_164,3022.892,840.515,S_181,CROYDON,51,0
52639,-37.82036591,145.0123138,2 Tudor Street,5454000,house,2009,2,1,3,1897,SC_038,19906,843,hospital_122,966.766,1877.743,S_102,RICHMOND,13,0
70899,-37.88005447,145.1048584,8 Moorong Street,6165000,house,2009,2,1,0,1507,SC_042,19840,997,hospital_166,1757.822,1752.509,S_112,CHADSTONE,28,0
42733,-37.721615,145.078718,1 Sinclair Crescent,7742000,house,2010,3,1,0,3317,SC_017,19984,1125,hospital_037,2995.751,2834.19,S_020,MACLEOD,34,0
35888,-37.686323,145.038713,16 Murchison Way,4004000,house,2012,3,2,1,4855,SC_047,20007,2774,hospital_037,2501.728,2122.731,S_155,THOMASTOWN,38,0
58357,-37.809575,145.142125,8 Springfield Road,7450000,house,2013,4,2,1,2357,SC_037,19897,1036,hospital_154,2519.038,2077.485,S_018,BLACKBURN,35,0
93820,-38.0694903,145.1246244,13 Mernda Avenue,7620000,house,2011,3,1,0,6666,SC_070,19858,551,hospital_180,7483.735,1690.781,S_077,BONBEACH,39,0
67087,-37.741079,145.34967,16 Glencoe Place,5538000,house,2010,3,2,2,4274,SC_084,19876,1340,hospital_151,1308.912,1549.955,S_233,LILYDALE,46,0
41412,-37.739295,145.089137,10 Lena Street,12320000,house,2016,4,2,0,2426,SC_009,19983,2534,hospital_066,3375.237,2490.106,S_154,VIEWBANK,31,0
11158,-37.778015,144.935749,154 Mooltan Street,13600000,house,2013,2,3,1,2219,SC_011,19971,1005,hospital_102,1028.695,1210.061,S_086,TRAVANCORE,16,0
88621,-37.944404,145.025394,20 Morley Crescent,10500000,house,2015,2,1,1,1509,SC_046,19937,1561,hospital_110,1637.701,374.859,S_214,HIGHETT,38,0
3542,-37.819636,144.894877,43 Frederick Street,10800000,house,2012,3,1,0,4137,SC_011,19996,649,hospital_003,2576.475,1755.22,S_201,YARRAVILLE,16,0
4367,-37.843225,144.877198,32 Agg Street,5985000,house,2006,2,1,2,3708,SC_033,19994,714,hospital_141,2367.049,3496.809,S_056,NEWPORT,21,0
85058,-37.874937,144.978688,65 Dickens Street,21700000,house,2011,3,1,3,595,SC_054,19956,1723,hospital_103,1939.799,589.082,S_017,ELWOOD,13,0
46033,-37.720504,145.119738,33a Astley Street,8460000,house,2015,3,2,1,5156,SC_009,19986,515,hospital_075,2086.836,2485.14,S_210,MONTMORENCY,40,0
16688,-37.700336,144.912286,19 Becket Street,10400000,house,2014,5,1,1,3083,SC_010,20031,618,hospital_184,3905.636,1402.336,S_209,GLENROY,35,0
47761,-37.797496,145.027889,11 Lower Drive,4416000,house,2016,4,3,2,2264,SC_083,19931,1782,hospital_029,857.912,825.832,S_039,KEW,20,0
52230,-37.81570816,144.9969482,120 Highett Street,8177000,house,2009,2,1,2,2593,SC_038,19978,619,hospital_042,213.698,577.342,S_076,RICHMOND,7,0
4053,-37.839201,144.865332,11 Charlotte Street,10240000,house,2011,3,1,3,2361,SC_033,19994,2059,hospital_141,3603.327,2130.822,S_056,NEWPORT,21,0
79894,-37.989859,145.185284,20 Parkmore Road,5715000,house,2016,3,1,3,1356,SC_057,19889,1272,hospital_096,1626.206,1457.741,S_079,KEYSBOROUGH,51,0
6888,-37.795299,144.826414,6/136 Wright Street,2550000,house,2010,2,1,0,1424,SC_102,20021,947,hospital_174,1740.568,1449.025,S_080,SUNSHINE,26,0
75605,-37.888684,145.078292,10 Poath Road,7840000,house,2010,3,2,3,368,SC_087,19918,570,hospital_098,2375.899,367.914,S_167,HUGHESDALE,32,0
16855,-37.699911,144.911224,23 Pecham Street,8840000,house,2009,2,1,1,2992,SC_010,20031,674,hospital_184,3921.145,1526.524,S_209,GLENROY,35,0
47759,-37.80937,145.01633,11 Finhaven Court,27000000,house,2014,3,1,3,2371,SC_083,19905,1351,hospital_032,394.401,1656.577,S_039,KEW,19,0
17183,-37.713996,144.934265,4 Helen View,10755000,house,2013,3,2,2,2435,SC_030,20033,1464,hospital_184,4148.118,807.347,S_004,GLENROY,31,0
82383,-37.994388,145.241166,7 Tristania Street,2790000,house,2014,4,2,1,1268,SC_077,19888,3523,hospital_119,2612.355,2404.277,S_195,DOVETON,54,0
1712,-37.777323,144.874429,12 Lightwood Way,4880000,house,2012,3,2,2,1332,SC_052,20022,2371,hospital_056,1946.214,1525.343,S_131,MAIDSTONE,22,0
36571,-37.673408,145.039557,8 Boston Road,4960000,house,2012,3,1,1,5485,SC_062,20005,2186,hospital_041,3080.835,2254.136,S_229,LALOR,43,0
46015,-37.719568,145.126824,3/111 Rattray Road,7840000,house,2016,3,2,2,5567,SC_051,19986,708,hospital_075,2679.644,3090.143,S_210,MONTMORENCY,40,0
52149,-37.824562,145.006319,11 Newry Street,11951000,house,2013,2,1,0,1476,SC_038,19906,306,hospital_122,511.762,1455.323,S_102,RICHMOND,13,0
80631,-37.984902,145.219101,1 Sleeth Avenue,5400000,house,2015,3,1,2,492,SC_112,19888,1142,hospital_119,25.689,349.509,S_184,DANDENONG,54,0
29544,-37.765241,144.99803,17 Beaconsfield Parade,17080000,house,2016,4,2,0,2380,SC_103,20015,150,hospital_035,1113.154,1434.675,S_105,NORTHCOTE,21,0
4957,-37.868608,144.814452,17 Mulga Street,9900000,house,2016,3,1,1,5243,SC_033,19925,331,hospital_174,8513.447,1731.642,S_128,ALTONA,32,0
90489,-37.964012,145.054072,3 Maude Street,10344000,house,2013,4,2,2,1984,SC_079,19866,247,hospital_082,443.898,458.545,S_023,CHELTENHAM,37,0
52436,-37.8254903,144.9903042,16 Jessie Street,11883000,house,2012,2,1,1,1864,SC_024,19908,130,hospital_146,770.961,1563.009,S_076,CREMORNE,11,0
3525,-37.821485,144.895108,42 Francis Street,4920000,house,2012,2,1,2,4262,SC_011,19996,771,hospital_003,2746.02,1916.043,S_201,YARRAVILLE,16,0
45624,-37.702047,145.096321,Lot 1/2-4 Anama Street,2800000,house,2015,3,3,2,4753,SC_062,19985,1339,hospital_075,1099.28,481.764,S_020,GREENSBOROUGH,38,0
68551,-37.857046,145.024621,48 Stuart Street,24750000,house,2012,4,2,0,2362,SC_038,19945,592,hospital_092,742.067,557.809,S_235,ARMADALE,24,0
37644,-37.644246,145.030179,605 Dalton Road,4550000,house,2011,4,1,3,6196,SC_062,20005,743,hospital_053,1663.77,2317.382,S_196,EPPING,43,0
64015,-37.8095416,145.2731417,2-4 Morris Road,10500000,house,2012,2,1,2,1463,SC_022,19878,1534,hospital_164,1960.368,1359.105,S_182,CROYDON,51,0
62153,-37.80396,145.232684,6 Paxton Street,9440000,house,2013,3,2,2,912,SC_032,19902,1166,hospital_105,1330.075,718.8,S_190,RINGWOOD,43,0
4914,-37.869496,144.815972,147 Blyth Street,5409000,house,2015,3,1,1,5189,SC_033,19925,481,hospital_141,8439.025,1567.478,S_128,ALTONA,32,0
54996,-37.83559,145.07555,13 Cooloongatta Road,17380000,house,2014,4,3,2,2203,SC_099,19851,585,hospital_168,2481.53,509.347,S_160,CAMBERWELL,30,0
53368,-37.813665,145.007257,47 Leslie Street,13860000,house,2012,3,2,1,2456,SC_038,19906,1268,hospital_134,429.739,1352.048,S_076,RICHMOND,13,0
23926,-37.715501,144.965576,111 Lorne Street,6400000,house,2015,4,2,2,2309,SC_030,19962,566,hospital_084,3607.381,2379.349,S_030,FAWKNER,33,0
66646,-37.783078,145.308059,7 Kathy Court,9800000,house,2016,5,2,1,2374,SC_084,19877,507,hospital_113,5548.899,1763.264,S_224,MOOROOLBARK,50,0
38250,-37.783142,145.031526,35 Yarralea Street,12330000,house,2014,4,1,2,1799,SC_001,19931,434,hospital_029,1026.959,1770.123,S_219,ALPHINGTON,20,0
8148,-37.764137,144.789003,16 Inverness Court,8960000,house,2016,3,2,2,3927,SC_107,20002,2142,hospital_057,2857.564,522.319,S_159,CAIRNLEA,33,0
58647,-37.829338,145.185156,19 Betula Avenue,7812000,house,2011,3,1,2,1106,SC_088,19900,1284,hospital_010,1992.469,1111.552,S_202,NUNAWADING,40,0
13228,-37.72341919,144.7722473,5 Lemco Walk,4615000,house,2009,3,2,2,3530,SC_048,20000,2038,hospital_057,5787.214,1970.478,S_094,DELAHEY,39,0
83419,-37.84822,144.999308,11 Summers Street,13970000,house,2013,1,1,1,583,SC_024,19947,457,hospital_097,216.54,663.531,S_115,PRAHRAN,21,0
77548,-37.924272,145.191004,16 Camville Road,6300000,house,2016,3,2,2,1740,SC_073,19890,4227,hospital_161,2788.671,1108.476,S_067,MULGRAVE,49,0
18841,-37.669675,144.938339,40 Berger Street,2800000,house,2011,3,1,0,2488,SC_072,19960,991,hospital_104,2640.011,2009.75,S_153,DALLAS,39,0
12098,-37.700812,144.7444902,10 David Circuit,2952000,house,2012,3,2,1,2941,SC_048,20000,3305,hospital_057,9496.811,1056.293,S_163,HILLSIDE,39,0
19813,-37.67110062,144.9016266,68 Toora Drive,3384000,house,2009,3,1,2,2423,SC_059,20030,2279,hospital_104,2798.065,2318.085,S_153,WESTMEADOWS,37,0
63421,-37.820719,145.282128,11 Wildwood Walk,5865000,house,2011,3,1,1,1982,SC_022,19878,2320,hospital_164,3182.939,1883.287,S_055,CROYDON SOUTH,51,0
59193,-37.8189621,145.2008057,1 Holly Court,5410000,house,2009,4,2,2,2363,SC_088,19900,987,hospital_010,1077.961,2773.918,S_202,MITCHAM,40,0
66104,-37.773098,145.3094585,26 Bellara Drive,3740000,house,2012,3,1,0,1456,SC_084,19877,1116,hospital_113,5147.702,1481.654,S_058,MOOROOLBARK,50,0
37626,-37.63067,145.035015,6 Quartz Grove,7228000,house,2015,4,3,3,5938,SC_062,20005,2055,hospital_053,2808.523,2863.734,S_196,EPPING,43,0
39190,-37.751482,145.03591,3/10 Poplar Crescent,8480000,house,2014,2,2,1,1334,SC_047,19933,1909,hospital_039,1225.646,1660.828,S_219,BELLFIELD,23,0
62575,-37.830836,145.260414,15 Miller Road,8827000,house,2010,3,2,2,3848,SC_022,19870,1316,hospital_164,2177.993,1323.549,S_139,HEATHMONT,50,0
41860,-37.739393,145.07174,212 Lower Plenty Road,9130000,house,2015,3,1,2,1536,SC_017,19936,700,hospital_066,1822.889,1841.32,S_100,ROSANNA,28,0
7273,-37.750482,144.760335,180 Neale Road,3856000,house,2013,4,2,2,2632,SC_048,20001,4189,hospital_057,6097.82,741.42,S_156,DEER PARK,36,0
24594,-37.704423,144.964269,8 McDougall Street,4120000,house,2014,4,1,1,2997,SC_030,19961,691,hospital_139,3947.687,1512.758,S_161,FAWKNER,35,0
9806,-37.894469,144.638258,30 Coventry Drive,4088000,house,2014,3,1,1,3523,SC_012,19921,2583,hospital_073,4869.23,3132.939,S_236,WERRIBEE,40,0
40978,-37.697327,145.050093,6 Willanjie Court,8775000,house,2014,4,2,2,4358,SC_047,19983,3369,hospital_037,897.08,545.236,S_155,BUNDOORA,31,0
86250,-37.906015,144.991482,18 Newbay Crescent,21600000,house,2013,3,2,2,3608,SC_015,19951,989,hospital_198,466.951,716.693,S_150,BRIGHTON,22,0
38560,-37.764002,145.031033,114 Green Street,15100000,house,2015,3,1,1,1250,SC_001,19932,1299,hospital_039,64.342,1251.174,S_219,IVANHOE,21,0
58801,-37.813112,145.182803,28 Crest Grove,8000000,house,2015,4,3,3,672,SC_088,19900,1115,hospital_070,1261.311,1229.116,S_202,NUNAWADING,40,0
92180,-37.979061,145.072777,27 Riviera Street,7900000,house,2011,4,2,2,1952,SC_003,19865,885,hospital_133,712.143,669.686,S_003,MENTONE,39,0
90713,-37.963549,145.081523,44 Farm Road,11376000,house,2010,3,1,2,1088,SC_003,19865,2472,hospital_109,755.05,1935.488,S_003,CHELTENHAM,39,0
57268,-37.824063,145.075186,35 Chaucer Crescent,32130000,house,2012,4,2,2,1909,SC_099,19893,673,hospital_168,3012.405,1101.594,S_160,CANTERBURY,29,0
16874,-37.702757,144.947914,24 Hilton Street,7840000,house,2015,5,1,2,2713,SC_030,19961,1235,hospital_084,4821.947,1092.706,S_004,HADFIELD,35,0
32805,-37.73896,145.011826,"448-452 Plenty Road,",9900000,house,2015,3,1,0,1101,SC_103,20012,1259,hospital_035,2228.729,1014.001,S_084,PRESTON,27,0
18235,-37.666769,144.938135,15 Echuca Street,3080000,house,2012,3,1,1,2295,SC_072,19960,960,hospital_104,2456.443,2105.064,S_153,DALLAS,39,0
39728,-37.684467,145.056362,15 Grandiflora Grove,10050000,house,2015,4,2,2,4413,SC_062,45795,3434,hospital_041,971.976,1309.445,S_155,BUNDOORA,46,0
13565,-37.70294571,144.739151,9 Grevillea Court,3960000,house,2009,4,2,2,2741,SC_048,20000,3903,hospital_057,9886.16,1662.583,S_163,HILLSIDE,39,0
20121,-37.79825211,144.9653015,260 Faraday Street,13790000,house,2009,2,2,0,1338,SC_008,19842,1107,hospital_188,146.962,1165.524,S_044,CARLTON,6,0
62898,-37.82742691,145.2589874,389 Canterbury Road,4240000,house,2008,3,1,1,3617,SC_032,19871,1609,hospital_164,1838.237,1671.977,S_139,HEATHMONT,46,0
10602,-37.78740692,144.924408,478 Racecourse Road,7786000,house,2008,2,1,2,1028,SC_011,20040,509,hospital_114,931.086,387.055,S_086,FLEMINGTON,15,0
41038,-37.685843,145.054085,69 Josef Avenue,9945000,house,2011,4,2,2,4685,SC_062,45795,3645,hospital_041,1111.459,1176.321,S_155,BUNDOORA,46,0
59112,-37.811369,145.178955,7 Stuart Crescent,7300000,house,2012,3,1,1,730,SC_088,19899,957,hospital_070,1659.537,1185.786,S_202,NUNAWADING,37,0
6792,-37.78612137,144.819458,5 McIntosh Street,5355000,house,2009,3,1,1,1609,SC_102,20004,967,hospital_174,1644.28,1572.117,S_080,SUNSHINE,28,0
95158,-37.913916,145.035017,21 Fitzroy Street,10920000,house,2014,2,1,2,2363,SC_046,19939,389,hospital_110,1757.034,940.385,S_107,MCKINNON,38,0
2830,-37.811158,144.892036,14 Barnet Street,9900000,house,2011,3,2,0,3448,SC_085,19997,450,hospital_003,1753.784,1158.083,S_201,YARRAVILLE,15,0
22599,-37.74504,144.948303,32 Bruce Street,15340000,house,2016,5,2,3,1169,SC_030,19965,1691,hospital_084,1393.892,1909.278,S_172,COBURG,28,0
66472,-37.782858,145.309297,5 Morelle Court,6550000,house,2015,3,1,3,2320,SC_084,19877,387,hospital_113,5412.779,1768.761,S_224,MOOROOLBARK,50,0
18222,-37.68363953,144.9216766,149 Cuthbert Street,4900000,house,2009,3,1,0,2996,SC_072,20030,236,hospital_104,3004.258,505.561,S_153,BROADMEADOWS,37,0
96196,-37.929218,145.047216,74 Fromer Street,10486000,house,2012,3,1,2,1362,SC_046,19937,1257,hospital_110,1211.89,1051.348,S_107,BENTLEIGH,38,0
65400,-37.799508,145.308679,49 Glen Dhu Road,7310000,house,2011,3,1,1,2850,SC_022,19877,1413,hospital_164,5957.531,304.36,S_224,KILSYTH,50,0
16259,-37.70476532,144.9126434,10 Clovelly Avenue,8532000,house,2009,5,2,2,2775,SC_082,20032,510,hospital_184,3521.105,1269.177,S_209,GLENROY,33,0
80472,-38.004375,145.143156,7 Wendyn Avenue,11908000,house,2015,4,2,2,3524,SC_057,19891,4891,hospital_096,3251.997,3421.269,S_079,KEYSBOROUGH,46,0
60971,-37.840878,145.198892,9 Lucerne Street,9680000,house,2010,3,1,1,2916,SC_088,19900,2228,hospital_010,2831.556,2962.158,S_202,VERMONT,40,0
14980,-37.743542,144.932759,12A Woodland Street,5355000,house,2015,3,1,1,2183,SC_030,20035,606,hospital_128,2810.071,2483.878,S_197,STRATHMORE,26,0
21021,-37.770315,144.963174,31 Eveline Street,6888000,house,2015,2,1,0,3748,SC_030,19968,464,hospital_011,1533.203,355.837,S_074,BRUNSWICK,21,0
91036,-37.966348,145.086218,81 Benkel Avenue,4080000,house,2011,4,2,2,540,SC_003,19864,2677,hospital_109,1317.889,1906.337,S_003,CHELTENHAM,41,0
72061,-37.855177,145.25552,15 Grogan Court,7010000,house,2016,3,1,2,4888,SC_032,19870,1867,hospital_002,1409.872,1687.848,S_139,BAYSWATER,50,0
84316,-37.85469818,144.9947815,7 Primrose Street,9562000,house,2008,2,1,0,688,SC_066,19957,330,hospital_063,386.555,1294.594,S_053,WINDSOR,11,0
45294,-37.683977,145.112931,57 Brentwick Drive,5060000,house,2012,4,2,1,4245,SC_062,19985,1897,hospital_075,2085.363,2093.033,S_210,GREENSBOROUGH,38,0
6893,-37.790672,144.819891,60 Armstrong Street,6630000,house,2010,2,1,1,1702,SC_102,20004,1300,hospital_174,1836.426,1663.438,S_130,SUNSHINE WEST,28,0
47657,-37.722767,145.149004,99 Brougham Street,7964000,house,2015,4,1,1,4642,SC_051,19987,852,hospital_075,5064.839,1227.315,S_194,ELTHAM,44,0
31596,-37.734234,145.005724,1 Hubert Street,4878000,house,2012,3,1,2,644,SC_103,20011,625,hospital_139,1742.877,416.075,S_085,PRESTON,29,0
59096,-37.825885,145.169412,7 Joyce Street,20800000,house,2015,4,3,2,638,SC_002,19899,778,hospital_060,1618.749,779.039,S_202,NUNAWADING,37,0
14600,-37.748384,144.891455,54 Mary Street,18190000,house,2014,3,1,1,2047,SC_082,20037,2841,hospital_184,1614.13,1979.846,S_198,ESSENDON,21,0
12433,-37.72252655,144.7673798,17 Basalt Court,3835000,house,2009,3,2,1,3032,SC_048,20000,2088,hospital_057,6279.795,2086.206,S_094,DELAHEY,39,0
50401,-37.76360321,145.1002655,8 Gisborne Street,9380000,house,2009,3,2,2,948,SC_009,19936,4244,hospital_193,1877.902,1055.466,S_154,BULLEEN,28,0
63745,-37.79799652,145.2776184,19 Anzac Street,2800000,house,2009,3,1,0,616,SC_022,19878,406,hospital_164,2609.532,396.674,S_182,CROYDON,51,0
26668,-37.582044,144.927152,37 Middlesborough Drive,6150000,house,2016,3,2,2,1010,SC_005,40221,2547,hospital_104,6299.106,1329.531,S_178,CRAIGIEBURN,46,0
27671,-37.601644,144.914014,71 Mission Hills Way,4428000,house,2015,4,2,2,799,SC_016,40221,3262,hospital_104,4524.889,2331.223,S_178,CRAIGIEBURN,46,0
